title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Region,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Expression UKESM2,Model units
Variable atmos.uas.tavg-h10m-hxy-u.day.glb (day.uas),1837,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1837,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,uas_tavg-h10m-hxy-u,eastward_wind,,area: areacella,area: time: mean,"Eastward component of the near-surface (usually, 10 meters) wind",longitude latitude time height10m,day,Eastward Near-Surface Wind,atmos,,normally report this at 10 meters above the surface,glb,m s-1,CMIP6 CMOR variable,m01s03i209[lbproc=128],m01s03i209[lbproc=128],m01s03i209[lbproc=128],m01s03i209[lbproc=128],,m s-1
Variable atmos.ua.tavg-p19-hxy-air.day.glb (day.ua),1836,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1836,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,ua_tavg-p19-hxy-air,eastward_wind,"""dimensions"" was ""longitude latitude plev8 time"";",area: areacella,area: time: mean where air,Zonal wind (positive in a eastward direction).,longitude latitude plev19 time,day,Eastward Wind,atmos,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude plev8 time CMIP7:longitude latitude plev19 time, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",glb,m s-1,CMIP6 CMOR variable,"m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]",,m s-1
Variable land.tslsi.tavg-u-hxy-lsi.day.glb (day.tslsi),1835,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1835,day land CMIP6 do-not-produce,tslsi_tavg-u-hxy-lsi,surface_temperature,"""cell_methods"" was ""area: time: mean (comment: over land and sea ice)"";",area: areacella,area: time: mean (over land and sea ice),Surface temperature of all surfaces except open ocean.,longitude latitude time,day,Surface Temperature Where Land or Sea Ice,land,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean (comment: over land and sea ice) CMIP7:area: time: mean (over land and sea ice),",glb,K,CMIP6 CMOR variable,,,,,,
Variable atmos.tas.tmin-h2m-hxy-u.day.glb (day.tasmin),1834,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1834,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tas_tmin-h2m-hxy-u,air_temperature,"""comment"" was ""minimum near-surface (usually, 2 meter) air temperature (add cell_method attribute 'time: min')"";",area: areacella,area: mean time: minimum,"minimum near-surface (usually, 2 meter) air temperature (add cell_method attribute ""time: min"")",longitude latitude time height2m,day,Daily Minimum Near-Surface Air Temperature,atmos,,normally report this at 2 meters above the surface,glb,K,CMIP6 CMOR variable,m01s03i236[lbproc=4096],m01s03i236[lbproc=4096],m01s03i236[lbproc=4096],m01s03i236[lbproc=4096],,K
Variable atmos.tas.tmax-h2m-hxy-u.day.glb (day.tasmax),1833,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1833,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tas_tmax-h2m-hxy-u,air_temperature,"""comment"" was ""maximum near-surface (usually, 2 meter) air temperature (add cell_method attribute 'time: max')"";",area: areacella,area: mean time: maximum,"maximum near-surface (usually, 2 meter) air temperature (add cell_method attribute ""time: max"")",longitude latitude time height2m,day,Daily Maximum Near-Surface Air Temperature,atmos,,normally report this at 2 meters above the surface,glb,K,CMIP6 CMOR variable,m01s03i236[lbproc=8192],m01s03i236[lbproc=8192],m01s03i236[lbproc=8192],m01s03i236[lbproc=8192],,K
Variable atmos.tas.tavg-h2m-hxy-u.day.glb (day.tas),1832,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1832,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tas_tavg-h2m-hxy-u,air_temperature,,area: areacella,area: time: mean,"near-surface (usually, 2 meter) air temperature",longitude latitude time height2m,day,Near-Surface Air Temperature,atmos,,normally report this at 2 meters above the surface,glb,K,CMIP6 CMOR variable,m01s03i236[lbproc=128],m01s03i236[lbproc=128],m01s03i236[lbproc=128],m01s03i236[lbproc=128],,K
Variable atmos.ta.tavg-p19-hxy-air.day.glb (day.ta),1831,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1831,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,ta_tavg-p19-hxy-air,air_temperature,"""dimensions"" was ""longitude latitude plev8 time"";",area: areacella,area: time: mean where air,Air Temperature,longitude latitude plev19 time,day,Air Temperature,atmos,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude plev8 time CMIP7:longitude latitude plev19 time, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",glb,K,CMIP6 CMOR variable,"m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,K
Variable landIce.snw.tavg-u-hxy-lnd.day.glb (day.snw),1830,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1830,day landIce CMIP6 UKESM1 HadGEM3-GC31 approved,snw_tavg-u-hxy-lnd,surface_snow_amount,"""comment"" was ""The mass of surface snow on the land portion of the grid cell divided by the land area in the grid cell; reported as missing where the land fraction is 0; excludes snow on vegetation canopy or on sea ice.""; ; ""modeling_realm"" was ""landIce land"";",area: areacella,area: mean where land time: mean,the mass of surface snow on the land portion of the grid cell divided by the land area in the grid cell; reported as missing where the land fraction is 0; excludes snow on vegetation canopy or on sea ice.,longitude latitude time,day,Surface Snow Amount,landIce land,,,glb,kg m-2,CMIP6 CMOR variable,"land_class_mean(m01s08i236[lbproc=128], m01s03i317[lbproc=128], land_class='all')","land_class_mean(m01s08i236[lbproc=128], m01s03i317[lbproc=128], land_class='all')","land_class_mean(m01s08i236[lbproc=128], m01s03i317[lbproc=128], land_class='all')","land_class_mean(m01s08i236[lbproc=128], m01s03i317[lbproc=128], land_class='all')",,kg m-2
Variable landIce.snc.tavg-u-hxy-lnd.day.glb (day.snc),1829,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1829,day landIce CMIP6 UKESM1 HadGEM3-GC31 approved,snc_tavg-u-hxy-lnd,surface_snow_area_fraction,"""modeling_realm"" was ""landIce land"";",area: areacella,area: mean where land time: mean,Percentage of each grid cell that is occupied by snow that rests on land portion of cell.,longitude latitude time,day,Snow Area Percentage,landIce land,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: mean where land time: mean,",glb,%,CMIP6 CMOR variable,"snc_calc(m01s08i236[lbproc=128], m01s03i317[lbproc=128], m01s03i395[lbproc=128])","snc_calc(m01s08i236[lbproc=128], m01s03i317[lbproc=128], m01s03i395[lbproc=128])","snc_calc(m01s08i236[lbproc=128], m01s03i317[lbproc=128], m01s03i395[lbproc=128])","snc_calc(m01s08i236[lbproc=128], m01s03i317[lbproc=128], m01s03i395[lbproc=128])",,%
Variable atmos.sfcWind.tmax-h10m-hxy-u.day.glb (day.sfcWindmax),1828,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1828,day atmos CMIP6 UKESM1 HadGEM3-GC31 approved,sfcWind_tmax-h10m-hxy-u,wind_speed,,area: areacella,area: mean time: maximum,"Daily maximum near-surface (usually, 10 meters) wind speed.",longitude latitude time height10m,day,Daily Maximum Near-Surface Wind Speed,atmos,,normally report this at 10 meters above the surface,glb,m s-1,CMIP6 CMOR variable,m01s03i230[lbproc=8192],m01s03i230[lbproc=8192],m01s03i230[lbproc=8192],m01s03i230[lbproc=8192],,m s-1
Variable atmos.sfcWind.tavg-h10m-hxy-u.day.glb (day.sfcWind),1827,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1827,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,sfcWind_tavg-h10m-hxy-u,wind_speed,,area: areacella,area: time: mean,"near-surface (usually, 10 meters) wind speed.",longitude latitude time height10m,day,Near-Surface Wind Speed,atmos,,normally report this at 10 meters above the surface,glb,m s-1,CMIP6 CMOR variable,m01s03i230[lbproc=128],m01s03i230[lbproc=128],m01s03i230[lbproc=128],m01s03i230[lbproc=128],,m s-1
Variable atmos.rsus.tavg-u-hxy-u.day.glb (day.rsus),1825,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1825,day atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rsus_tavg-u-hxy-u,surface_upwelling_shortwave_flux_in_air,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'shortwave' means shortwave radiation. Upwelling radiation is radiation from below. It does not mean 'net upward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,"The surface called ""surface"" means the lower boundary of the atmosphere. ""shortwave"" means shortwave radiation. Upwelling radiation is radiation from below. It does not mean ""net upward"". When thought of as being incident on a surface, a radiative flux is sometimes called ""irradiance"". In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called ""vector irradiance"". In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",longitude latitude time,day,Surface Upwelling Shortwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s01i235[lbproc=128] - m01s01i201[lbproc=128],m01s01i235[lbproc=128] - m01s01i201[lbproc=128],m01s01i235[lbproc=128] - m01s01i201[lbproc=128],m01s01i235[lbproc=128] - m01s01i201[lbproc=128],,W m-2
Variable atmos.rss.tavg-u-hxy-u.day.glb (day.rss),1824,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1824,day atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rss_tavg-u-hxy-u,surface_net_downward_shortwave_flux,"""comment"" was ""Net downward shortwave radiation at the surface"";",area: areacella,area: time: mean,Net shortwave radiation,longitude latitude time,day,Net Shortwave Surface Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s01i201[lbproc=128],m01s01i201[lbproc=128],m01s01i201[lbproc=128],m01s01i201[lbproc=128],,W m-2
Variable atmos.rsds.tavg-u-hxy-u.day.glb (day.rsds),1822,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1822,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsds_tavg-u-hxy-u,surface_downwelling_shortwave_flux_in_air,,area: areacella,area: time: mean,Surface solar irradiance for UV calculations.,longitude latitude time,day,Surface Downwelling Shortwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s01i235[lbproc=128],m01s01i235[lbproc=128],m01s01i235[lbproc=128],m01s01i235[lbproc=128],,W m-2
Variable atmos.rlut.tavg-u-hxy-u.day.glb (day.rlut),1821,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1821,day atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rlut_tavg-u-hxy-u,toa_outgoing_longwave_flux,"""comment"" was ""at the top of the atmosphere (to be compared with satellite measurements)"";",area: areacella,area: time: mean,at the top of the atmosphere.,longitude latitude time,day,TOA Outgoing Longwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s03i332[lbproc=128],m01s03i332[lbproc=128],m01s03i332[lbproc=128],m01s03i332[lbproc=128],,W m-2
Variable atmos.rluscs.tavg-u-hxy-u.day.glb (day.rluscs),1820,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1820,day atmos UKESM1 HadGEM3-GC31 approved,rluscs_tavg-u-hxy-u,surface_upwelling_longwave_flux_assuming_clear_sky,Not present,area: areacella,area: time: mean,Surface Upwelling Clear-sky Longwave Radiation,longitude latitude time,day,Surface Upwelling Clear-Sky Longwave Radiation,atmos,up,,glb,W m-2,New,"m01s02i219[lblev=1, lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128]","m01s02i219[lblev=1, lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128]","m01s02i219[lblev=1, lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128]","m01s02i219[lblev=1, lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128] ",,W m-2
Variable atmos.rlus.tavg-u-hxy-u.day.glb (day.rlus),1819,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1819,day atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rlus_tavg-u-hxy-u,surface_upwelling_longwave_flux_in_air,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'longwave' means longwave radiation. Upwelling radiation is radiation from below. It does not mean 'net upward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,"The surface called ""surface"" means the lower boundary of the atmosphere. ""longwave"" means longwave radiation. Upwelling radiation is radiation from below. It does not mean ""net upward"". When thought of as being incident on a surface, a radiative flux is sometimes called ""irradiance"". In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called ""vector irradiance"". In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",longitude latitude time,day,Surface Upwelling Longwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],,W m-2
Variable atmos.rls.tavg-u-hxy-u.day.glb (day.rls),1818,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1818,day atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rls_tavg-u-hxy-u,surface_net_downward_longwave_flux,"""comment"" was ""Net longwave surface radiation"";",area: areacella,area: time: mean,Net longwave radiation,longitude latitude time,day,Net Longwave Surface Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s02i201[lbproc=128] - (m01s03i332[lbproc=128] - m01s02i205[lbproc=128]),m01s02i201[lbproc=128] - (m01s03i332[lbproc=128] - m01s02i205[lbproc=128]),m01s02i201[lbproc=128] - (m01s03i332[lbproc=128] - m01s02i205[lbproc=128]),m01s02i201[lbproc=128] - (m01s03i332[lbproc=128] - m01s02i205[lbproc=128]),,W m-2
Variable atmos.rlds.tavg-u-hxy-u.day.glb (day.rlds),1817,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1817,day atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rlds_tavg-u-hxy-u,surface_downwelling_longwave_flux_in_air,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'longwave' means longwave radiation. Downwelling radiation is radiation from above. It does not mean 'net downward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,"The surface called ""surface"" means the lower boundary of the atmosphere. ""longwave"" means longwave radiation. Downwelling radiation is radiation from above. It does not mean ""net downward"". When thought of as being incident on a surface, a radiative flux is sometimes called ""irradiance"". In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called ""vector irradiance"". In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",longitude latitude time,day,Surface Downwelling Longwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s02i207[lbproc=128],m01s02i207[lbproc=128],m01s02i207[lbproc=128],m01s02i207[lbproc=128],,W m-2
Variable atmos.psl.tavg-u-hxy-u.day.glb (day.psl),1816,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1816,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,psl_tavg-u-hxy-u,air_pressure_at_mean_sea_level,,area: areacella,area: time: mean,Sea Level Pressure,longitude latitude time,day,Sea Level Pressure,atmos,,,glb,Pa,CMIP6 CMOR variable,m01s16i222[lbproc=128],m01s16i222[lbproc=128],m01s16i222[lbproc=128],m01s16i222[lbproc=128],,Pa
